% # columns="iteration, evaluation, void, void, void, xmean", seed=42, Thu Feb 12 15:06:38 2026, <python>{}</python> # scaling_of_variables: 1, typical_x: 0
1 8 0 0 0 0.12645305317702066 0.1967665157839343 0.3074774375351257 0.5094442691665726 0.585515042430443
2 16 0 0 0 0.12934880351925243 0.42870175897688984 0.4494068107944597 0.3726650879640008 0.6955188064474418
3 24 0 0 0 0.0908384055055082 0.3644553558423433 0.5503407572602509 0.2594263006995731 0.8124600073992551
4 32 0 0 0 0.001848607621675896 0.36647163799532645 0.5608318930754175 0.3241954968174447 0.9196762142886262
5 40 0 0 0 -0.010906586580150715 0.3315054606581674 0.6334832842607308 0.37424995863275573 1.2010577870996408
6 48 0 0 0 -0.12349520563902279 0.27313433312666535 0.8229098531779788 0.5751280606129927 1.3987505541456386
7 56 0 0 0 0.05846967017160853 0.4713603695018827 0.983605297536565 0.5522205297353967 1.3039501421474415
8 64 0 0 0 -0.1707943905024914 0.29691256369239843 1.0539956472200849 0.5680065157267082 1.1501401816460695
9 72 0 0 0 -0.1460452660450963 0.5376638827683788 1.0863748300614842 0.5714181806385158 1.246644961216832
10 80 0 0 0 -0.3204776506626273 0.7245220080375596 1.164840357624687 0.4341953802125257 1.321865847355423
11 88 0 0 0 -0.17874279787046224 0.8139743930833465 1.0875161070428063 0.7200391126396355 1.1910104978833738
12 96 0 0 0 -0.02368733754364389 0.5864380269202484 1.0550223667855987 0.6699235915272999 1.011525554656215
13 104 0 0 0 0.009983268612582728 0.5255487053398644 1.0311217465393006 0.5242764058567548 1.0414280744437499
14 112 0 0 0 0.11309915147305961 0.5434716296560083 1.0425121051018418 0.47697580520096927 1.0392174216223187
15 120 0 0 0 0.04274840978239478 0.6990975808805899 1.0498627362470547 0.5256344381612051 1.0053520901396513
16 128 0 0 0 0.019984369729119322 0.8725272422327186 1.0629098503934788 0.5305603501441623 1.0553650316299765
17 136 0 0 0 -0.048748115258368904 0.9041836887915788 1.0278723985498752 0.7563253630625115 0.9894252419023415
18 144 0 0 0 -0.054931153369846775 0.8871034430990477 1.076420870826363 0.7109510217163695 0.9688557897205717
19 152 0 0 0 -0.05259336950444641 0.8572714219934013 1.036175250866208 0.7169916729676334 0.8800245982122251
20 160 0 0 0 -0.041768612025068555 0.9321127792836063 1.1036836837024435 0.5868559909811489 0.8567218516543186
