iter,loss,elapsed,q_bad_pre,qd_bad_pre,q_max_abs,q_max_norm,q_min,q_max,qd_max_abs,qd_max_norm,qd_min,qd_max,q_bad,qd_bad,spring_ke_bad,spring_ke_gbad,spring_kd_bad,spring_kd_gbad,spring_ke_min,spring_ke_max,spring_ke_mean,spring_ke_gmin,spring_ke_gmax,spring_ke_gmean,spring_kd_min,spring_kd_max,spring_kd_mean,spring_kd_gmin,spring_kd_gmax,spring_kd_gmean
83,0.001528,1.5696,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,10.894336700439453,12.502971649169922,-10.894336700439453,9.69018268585205,0,0,0,0,0,0,10000.001953125,50000.0,40208.52734375,0.0,0.0,0.0,10.300000190734863,70.19999694824219,60.21476745605469,0.0,0.0,0.0
84,0.001574,1.5751,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,8.920635223388672,10.950161933898926,-8.141682624816895,8.920635223388672,0,0,0,0,0,0,10000.001953125,50000.0,40464.55859375,0.0,0.0,0.0,10.300000190734863,70.19999694824219,60.778812408447266,0.0,0.0,0.0
85,0.001406,1.5735,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,11.17642879486084,13.057707786560059,-11.17642879486084,8.958609580993652,0,0,0,0,0,0,10000.001953125,50000.0,40190.63671875,0.0,0.0,0.0,10.300000190734863,70.19999694824219,60.20244598388672,0.0,0.0,0.0
86,0.001552,1.5793,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,21.035364151000977,27.848209381103516,-11.916010856628418,21.035364151000977,0,0,0,0,0,0,10000.001953125,50000.0,40636.3359375,0.0,0.0,0.0,10.300000190734863,70.19999694824219,61.108917236328125,0.0,0.0,0.0
87,0.001444,1.6072,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,11.361519813537598,13.000884056091309,-11.361519813537598,8.585238456726074,0,0,0,0,0,0,10000.001953125,50000.0,40328.96875,0.0,0.0,0.0,10.300000190734863,70.19999694824219,60.43853759765625,0.0,0.0,0.0
88,0.001559,1.5790,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,11.549102783203125,13.464268684387207,-11.549102783203125,10.125497817993164,0,0,0,0,0,0,10000.001953125,50000.0,40477.37890625,0.0,0.0,0.0,10.300000190734863,70.19999694824219,61.18135070800781,0.0,0.0,0.0
89,0.001386,1.5751,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,11.381157875061035,13.140172004699707,-11.381157875061035,9.691522598266602,0,0,0,0,0,0,10000.001953125,50000.0,40283.9609375,0.0,0.0,0.0,10.300000190734863,70.19999694824219,60.668060302734375,0.0,0.0,0.0
90,0.001547,1.5602,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,14.570817947387695,17.59272003173828,-11.88079833984375,14.570817947387695,0,0,0,0,0,0,10000.001953125,50000.0,40461.2109375,0.0,0.0,0.0,10.300000190734863,70.19999694824219,61.33405303955078,0.0,0.0,0.0
91,0.001418,1.5831,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,11.695734024047852,13.340858459472656,-11.695734024047852,10.370182991027832,0,0,0,0,0,0,10000.001953125,50000.0,40365.8125,0.0,0.0,0.0,10.300000190734863,70.19999694824219,60.75850296020508,0.0,0.0,0.0
92,0.001422,1.5866,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,17.001646041870117,22.82192039489746,-14.575471878051758,17.001646041870117,0,0,0,0,0,0,10000.001953125,50000.0,40619.5625,0.0,0.0,0.0,10.300000190734863,70.19999694824219,61.28010177612305,0.0,0.0,0.0
93,0.001470,1.5757,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,11.96489429473877,13.374489784240723,-11.96489429473877,9.643043518066406,0,0,0,0,0,0,10000.001953125,50000.0,40348.19140625,0.0,0.0,0.0,10.300000190734863,70.19999694824219,60.72197723388672,0.0,0.0,0.0
94,0.001460,1.5820,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,26.15146827697754,35.874053955078125,-9.684666633605957,26.15146827697754,0,0,0,0,0,0,10000.001953125,50000.0,40475.89453125,0.0,0.0,0.0,10.300000190734863,70.19999694824219,61.0894660949707,0.0,0.0,0.0
95,0.001482,1.5776,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,10.46141242980957,12.519538879394531,-10.46141242980957,9.338871002197266,0,0,0,0,0,0,10000.001953125,50000.0,40247.7734375,0.0,0.0,0.0,10.300000190734863,70.19999694824219,60.611419677734375,0.0,0.0,0.0
96,0.001424,1.5862,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,10.957191467285156,12.414955139160156,-9.048165321350098,10.957191467285156,0,0,0,0,0,0,10000.001953125,50000.0,40366.79296875,0.0,0.0,0.0,10.300000190734863,70.19999694824219,61.20530700683594,0.0,0.0,0.0
97,0.001503,1.5787,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,13.477808952331543,14.92551326751709,-10.498958587646484,13.477808952331543,0,0,0,0,0,0,10000.001953125,50000.0,40161.23828125,0.0,0.0,0.0,10.300000190734863,70.19999694824219,60.69279861450195,0.0,0.0,0.0
98,0.001411,1.5682,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,24.144350051879883,26.850887298583984,-10.377696990966797,24.144350051879883,0,0,0,0,0,0,10000.001953125,50000.0,40439.78125,0.0,0.0,0.0,10.300000190734863,70.19999694824219,61.241214752197266,0.0,0.0,0.0
99,0.001491,1.5833,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,11.178277015686035,12.828838348388672,-11.178277015686035,9.075626373291016,0,0,0,0,0,0,10000.001953125,50000.0,40334.34375,0.0,0.0,0.0,10.300000190734863,70.19999694824219,60.81106185913086,0.0,0.0,0.0
100,0.001413,1.5711,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,10.910318374633789,12.07846736907959,-8.936680793762207,10.910318374633789,0,0,0,0,0,0,10000.001953125,50000.0,40507.05859375,0.0,0.0,0.0,10.300000190734863,70.19999694824219,61.06194305419922,0.0,0.0,0.0
101,0.001408,1.6286,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,10.962916374206543,12.81523323059082,-10.962916374206543,9.314513206481934,0,0,0,0,0,0,10000.001953125,50000.0,40212.23046875,0.0,0.0,0.0,10.300000190734863,70.19999694824219,60.512290954589844,0.0,0.0,0.0
102,0.001434,1.5931,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,13.624855995178223,15.243118286132812,-13.624855995178223,11.649205207824707,0,0,0,0,0,0,10000.001953125,50000.0,40136.65625,0.0,0.0,0.0,10.300000190734863,70.19999694824219,60.62876510620117,0.0,0.0,0.0
103,0.001424,1.5742,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,10.4966459274292,12.121358871459961,-10.4966459274292,8.789390563964844,0,0,0,0,0,0,10000.001953125,50000.0,40240.52734375,0.0,0.0,0.0,10.300000190734863,70.19999694824219,61.07929611206055,0.0,0.0,0.0
104,0.001340,1.5873,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,11.818087577819824,13.274538040161133,-11.818087577819824,9.786149978637695,0,0,0,0,0,0,10000.001953125,50000.0,40253.04296875,0.0,0.0,0.0,10.300000190734863,70.19999694824219,60.9017219543457,0.0,0.0,0.0
105,0.001407,1.5987,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,10.474257469177246,11.915484428405762,-10.474257469177246,8.988092422485352,0,0,0,0,0,0,10000.001953125,50000.0,40318.0859375,0.0,0.0,0.0,10.300000190734863,70.19999694824219,61.184486389160156,0.0,0.0,0.0
106,0.001438,1.6109,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,11.127449989318848,12.713003158569336,-11.127449989318848,9.277867317199707,0,0,0,0,0,0,10000.001953125,50000.0,40006.11328125,0.0,0.0,0.0,10.300000190734863,70.19999694824219,60.60149383544922,0.0,0.0,0.0
107,0.001399,1.5829,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,11.501516342163086,13.099623680114746,-11.501516342163086,9.830885887145996,0,0,0,0,0,0,10000.001953125,50000.0,40233.2578125,0.0,0.0,0.0,10.300000190734863,70.19999694824219,61.18898010253906,0.0,0.0,0.0
108,0.001405,1.5672,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,10.743192672729492,12.211783409118652,-10.743192672729492,8.850428581237793,0,0,0,0,0,0,10000.001953125,50000.0,40071.1328125,0.0,0.0,0.0,10.300000190734863,70.19999694824219,60.61159133911133,0.0,0.0,0.0
109,0.001397,1.6221,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,10.532413482666016,12.56595230102539,-10.532413482666016,9.875638961791992,0,0,0,0,0,0,10000.001953125,50000.0,40245.03125,0.0,0.0,0.0,10.300000190734863,70.19999694824219,61.23409652709961,0.0,0.0,0.0
110,0.001416,1.5900,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,8.564003944396973,10.581324577331543,-7.957858562469482,8.564003944396973,0,0,0,0,0,0,10000.001953125,50000.0,39978.29296875,0.0,0.0,0.0,10.300000190734863,70.19999694824219,60.74915313720703,0.0,0.0,0.0
111,0.001417,1.5793,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,11.344719886779785,12.843811988830566,-11.344719886779785,9.4743013381958,0,0,0,0,0,0,10000.001953125,50000.0,40198.4296875,0.0,0.0,0.0,10.300000190734863,70.19999694824219,61.186336517333984,0.0,0.0,0.0
112,0.001454,1.5777,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,10.53404712677002,12.198647499084473,-10.53404712677002,9.039454460144043,0,0,0,0,0,0,10000.001953125,50000.0,39932.484375,0.0,0.0,0.0,10.300000190734863,70.19999694824219,60.5942268371582,0.0,0.0,0.0
113,0.001509,1.5867,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,10.910587310791016,12.245354652404785,-9.835512161254883,10.910587310791016,0,0,0,0,0,0,10000.001953125,50000.0,40154.8125,0.0,0.0,0.0,10.300000190734863,70.19999694824219,61.09285354614258,0.0,0.0,0.0
114,0.001433,1.5772,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,11.911234855651855,15.034512519836426,-11.911234855651855,11.638860702514648,0,0,0,0,0,0,10000.001953125,50000.0,39997.16015625,0.0,0.0,0.0,10.300000190734863,70.19999694824219,60.686248779296875,0.0,0.0,0.0
115,0.001411,1.6153,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,11.3341646194458,13.82430362701416,-11.3341646194458,10.545695304870605,0,0,0,0,0,0,10000.001953125,50000.0,40109.828125,0.0,0.0,0.0,10.300000190734863,70.19999694824219,60.7679557800293,0.0,0.0,0.0
116,0.001408,1.5920,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,11.032387733459473,12.634913444519043,-11.032387733459473,9.308053016662598,0,0,0,0,0,0,10000.001953125,50000.0,39942.17578125,0.0,0.0,0.0,10.300000190734863,70.19999694824219,60.57514190673828,0.0,0.0,0.0
117,0.001397,1.5802,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,11.279511451721191,12.407814979553223,-9.223612785339355,11.279511451721191,0,0,0,0,0,0,10000.001953125,50000.0,40187.44140625,0.0,0.0,0.0,10.300000190734863,70.19999694824219,61.090736389160156,0.0,0.0,0.0
118,0.001430,1.5846,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,11.447479248046875,12.987151145935059,-11.447479248046875,9.74344539642334,0,0,0,0,0,0,10000.001953125,50000.0,39894.1328125,0.0,0.0,0.0,10.300000190734863,70.19999694824219,60.57530975341797,0.0,0.0,0.0
119,0.001416,1.5896,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,10.994600296020508,12.620731353759766,-10.994600296020508,10.17724609375,0,0,0,0,0,0,10000.001953125,50000.0,39904.19921875,0.0,0.0,0.0,10.300000190734863,70.19999694824219,60.480926513671875,0.0,0.0,0.0
120,0.001369,1.6155,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,10.87328815460205,13.564990043640137,-10.87328815460205,10.675790786743164,0,0,0,0,0,0,10000.001953125,50000.0,40127.85546875,0.0,0.0,0.0,10.300000190734863,70.19999694824219,60.932804107666016,0.0,0.0,0.0
121,0.001384,1.5968,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,11.106976509094238,13.516449928283691,-11.106976509094238,10.119711875915527,0,0,0,0,0,0,10000.001953125,50000.0,39949.12109375,0.0,0.0,0.0,10.300000190734863,70.19999694824219,60.41925048828125,0.0,0.0,0.0
122,0.001423,1.5822,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,11.695076942443848,14.20577335357666,-11.695076942443848,11.03635311126709,0,0,0,0,0,0,10000.001953125,50000.0,40059.46484375,0.0,0.0,0.0,10.300000190734863,70.19999694824219,60.63943862915039,0.0,0.0,0.0
123,0.001423,1.5772,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,11.207695007324219,13.058831214904785,-11.207695007324219,9.690286636352539,0,0,0,0,0,0,10000.001953125,50000.0,39956.94140625,0.0,0.0,0.0,10.300000190734863,70.19999694824219,60.46731948852539,0.0,0.0,0.0
124,0.001413,1.5740,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,12.013296127319336,13.447959899902344,-12.013296127319336,10.08267879486084,0,0,0,0,0,0,10000.001953125,50000.0,40215.74609375,0.0,0.0,0.0,10.300000190734863,70.19999694824219,60.995521545410156,0.0,0.0,0.0
125,0.001395,1.5933,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,11.244383811950684,12.78956127166748,-11.244383811950684,9.502462387084961,0,0,0,0,0,0,10000.001953125,50000.0,39893.5390625,0.0,0.0,0.0,10.300000190734863,70.19999694824219,60.27567672729492,0.0,0.0,0.0
126,0.001436,1.6017,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,10.769163131713867,12.328607559204102,-10.769163131713867,10.028331756591797,0,0,0,0,0,0,10000.001953125,50000.0,40156.875,0.0,0.0,0.0,10.300000190734863,70.19999694824219,60.694217681884766,0.0,0.0,0.0
127,0.001415,1.5786,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,11.498096466064453,12.482837677001953,-9.302087783813477,11.498096466064453,0,0,0,0,0,0,10000.001953125,50000.0,40071.65625,0.0,0.0,0.0,10.300000190734863,70.19999694824219,60.49675750732422,0.0,0.0,0.0
128,0.001395,1.6081,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,10.831696510314941,12.451602935791016,-10.831696510314941,9.297664642333984,0,0,0,0,0,0,10000.001953125,50000.0,40191.5234375,0.0,0.0,0.0,10.300000190734863,70.19999694824219,60.82517623901367,0.0,0.0,0.0
129,0.001389,1.6125,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,11.778329849243164,12.82557487487793,-9.276605606079102,11.778329849243164,0,0,0,0,0,0,10000.001953125,50000.0,40052.546875,0.0,0.0,0.0,10.300000190734863,70.19999694824219,60.50615310668945,0.0,0.0,0.0
130,0.001461,1.6329,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,31.964038848876953,34.674129486083984,-11.08289909362793,31.964038848876953,0,0,0,0,0,0,10000.001953125,50000.0,40250.34765625,0.0,0.0,0.0,10.300000190734863,70.19999694824219,60.652095794677734,0.0,0.0,0.0
131,0.001400,1.5821,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,12.016204833984375,14.289390563964844,-11.514594078063965,12.016204833984375,0,0,0,0,0,0,10000.001953125,50000.0,40007.2265625,0.0,0.0,0.0,10.300000190734863,70.19999694824219,60.082557678222656,0.0,0.0,0.0
132,0.001396,1.6129,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,10.710166931152344,12.303316116333008,-10.710166931152344,9.582828521728516,0,0,0,0,0,0,10000.001953125,50000.0,40336.6640625,0.0,0.0,0.0,10.300000190734863,70.19999694824219,60.725242614746094,0.0,0.0,0.0
133,0.001387,1.5929,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,11.462596893310547,12.421224594116211,-9.484638214111328,11.462596893310547,0,0,0,0,0,0,10000.001953125,50000.0,40130.94921875,0.0,0.0,0.0,10.300000190734863,70.19999694824219,60.49043655395508,0.0,0.0,0.0
134,0.001446,1.5831,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,10.480003356933594,12.270037651062012,-10.480003356933594,9.469679832458496,0,0,0,0,0,0,10000.001953125,50000.0,40169.1875,0.0,0.0,0.0,10.300000190734863,70.19999694824219,60.80567169189453,0.0,0.0,0.0
135,0.001483,1.5854,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,11.681007385253906,13.538470268249512,-9.603760719299316,11.681007385253906,0,0,0,0,0,0,10000.001953125,50000.0,40221.515625,0.0,0.0,0.0,10.300000190734863,70.19999694824219,60.69472122192383,0.0,0.0,0.0
136,0.001415,1.6011,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,11.411199569702148,12.47745418548584,-9.156547546386719,11.411199569702148,0,0,0,0,0,0,10000.001953125,50000.0,40384.43359375,0.0,0.0,0.0,10.300000190734863,70.19999694824219,60.899749755859375,0.0,0.0,0.0
137,0.001516,1.5757,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,9.978439331054688,11.711189270019531,-9.978439331054688,8.679510116577148,0,0,0,0,0,0,10000.001953125,50000.0,40099.98828125,0.0,0.0,0.0,10.300000190734863,70.19999694824219,60.42558288574219,0.0,0.0,0.0
138,0.001436,1.5950,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,13.889392852783203,15.220569610595703,-13.889392852783203,12.714445114135742,0,0,0,0,0,0,10000.001953125,50000.0,40190.19140625,0.0,0.0,0.0,10.300000190734863,70.19999694824219,60.48333740234375,0.0,0.0,0.0
139,0.001399,1.5907,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,10.978628158569336,12.80831527709961,-10.978628158569336,9.257524490356445,0,0,0,0,0,0,10000.001953125,50000.0,40105.109375,0.0,0.0,0.0,10.300000190734863,70.19999694824219,60.355411529541016,0.0,0.0,0.0
140,0.001395,1.5815,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,11.51767635345459,13.785481452941895,-11.174039840698242,11.51767635345459,0,0,0,0,0,0,10000.001953125,50000.0,40376.46484375,0.0,0.0,0.0,10.300000190734863,70.19999694824219,60.92573165893555,0.0,0.0,0.0
141,0.001507,1.5861,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,10.872908592224121,12.22531795501709,-10.872908592224121,10.346158027648926,0,0,0,0,0,0,10000.001953125,50000.0,40111.80078125,0.0,0.0,0.0,10.300000190734863,70.19999694824219,60.29241180419922,0.0,0.0,0.0
142,0.001442,1.5899,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,11.454721450805664,13.957948684692383,-11.195984840393066,11.454721450805664,0,0,0,0,0,0,10000.001953125,50000.0,40390.171875,0.0,0.0,0.0,10.300000190734863,70.19999694824219,61.11441421508789,0.0,0.0,0.0
143,0.001442,1.5761,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,10.621100425720215,12.058913230895996,-10.621100425720215,8.996291160583496,0,0,0,0,0,0,10000.001953125,50000.0,40092.1484375,0.0,0.0,0.0,10.300000190734863,70.19999694824219,60.546451568603516,0.0,0.0,0.0
144,0.001449,1.6029,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,10.381771087646484,13.635923385620117,-9.177608489990234,10.381771087646484,0,0,0,0,0,0,10000.001953125,50000.0,40269.23046875,0.0,0.0,0.0,10.300000190734863,70.19999694824219,60.5737419128418,0.0,0.0,0.0
145,0.001388,1.5908,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,11.482275009155273,12.445365905761719,-9.266133308410645,11.482275009155273,0,0,0,0,0,0,10000.001953125,50000.0,40388.40234375,0.0,0.0,0.0,10.300000190734863,70.19999694824219,60.92072677612305,0.0,0.0,0.0
146,0.001516,1.5799,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,8.629861831665039,10.810620307922363,-8.032470703125,8.629861831665039,0,0,0,0,0,0,10000.001953125,50000.0,40259.5859375,0.0,0.0,0.0,10.300000190734863,70.19999694824219,60.506927490234375,0.0,0.0,0.0
147,0.001493,1.5764,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,10.645734786987305,12.486665725708008,-10.645734786987305,8.878251075744629,0,0,0,0,0,0,10000.001953125,50000.0,40300.828125,0.0,0.0,0.0,10.300000190734863,70.19999694824219,60.36420822143555,0.0,0.0,0.0
148,0.001424,1.5888,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,12.040121078491211,13.28750991821289,-12.040121078491211,9.684259414672852,0,0,0,0,0,0,10000.001953125,50000.0,40389.96875,0.0,0.0,0.0,10.300000190734863,70.19999694824219,60.779510498046875,0.0,0.0,0.0
149,0.001430,1.5789,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,11.038346290588379,12.545831680297852,-11.038346290588379,9.440103530883789,0,0,0,0,0,0,10000.001953125,50000.0,40398.10546875,0.0,0.0,0.0,10.300000190734863,70.19999694824219,60.81110382080078,0.0,0.0,0.0
150,0.001488,1.5757,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,15.217170715332031,18.226234436035156,-10.346776008605957,15.217170715332031,0,0,0,0,0,0,10000.001953125,50000.0,40302.07421875,0.0,0.0,0.0,10.300000190734863,70.19999694824219,60.8087272644043,0.0,0.0,0.0
151,0.001448,1.5675,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,13.18829345703125,16.238645553588867,-11.076830863952637,13.18829345703125,0,0,0,0,0,0,10000.001953125,50000.0,40400.26171875,0.0,0.0,0.0,10.300000190734863,70.19999694824219,60.91507339477539,0.0,0.0,0.0
152,0.001427,1.5958,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,11.872047424316406,13.195757865905762,-11.872047424316406,9.723348617553711,0,0,0,0,0,0,10000.001953125,50000.0,40386.66015625,0.0,0.0,0.0,10.300000190734863,70.19999694824219,60.69184112548828,0.0,0.0,0.0
153,0.001497,1.5867,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,10.870994567871094,13.693292617797852,-10.870994567871094,10.440732955932617,0,0,0,0,0,0,10000.001953125,50000.0,40313.703125,0.0,0.0,0.0,10.300000190734863,70.19999694824219,60.81188201904297,0.0,0.0,0.0
154,0.001393,1.5644,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,32.48456573486328,35.5768928527832,-13.63338565826416,32.48456573486328,0,0,0,0,0,0,10000.001953125,50000.0,40320.6328125,0.0,0.0,0.0,10.300000190734863,70.19999694824219,60.796287536621094,0.0,0.0,0.0
155,0.001428,1.5723,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,11.019951820373535,12.614161491394043,-11.019951820373535,10.211687088012695,0,0,0,0,0,0,10000.001953125,50000.0,40371.69921875,0.0,0.0,0.0,10.300000190734863,70.19999694824219,60.72066116333008,0.0,0.0,0.0
156,0.001382,1.5759,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,12.621705055236816,13.900069236755371,-12.621705055236816,10.524626731872559,0,0,0,0,0,0,10000.001953125,50000.0,40075.625,0.0,0.0,0.0,10.300000190734863,70.19999694824219,59.453216552734375,0.0,0.0,0.0
157,2.088420,1.5787,0,0,50.73569107055664,52.12324523925781,-50.73569107055664,46.86192321777344,99990.6953125,99994.46875,-99976.40625,99990.6953125,0,0,0,0,0,0,10000.001953125,50000.0,39328.90625,0.0,0.0,0.0,10.300000190734863,70.19999694824219,59.01737976074219,0.0,0.0,0.0
158,0.001395,1.5783,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,11.039079666137695,12.707680702209473,-11.039079666137695,9.46776008605957,0,0,0,0,0,0,10000.001953125,50000.0,40180.7578125,0.0,0.0,0.0,10.300000190734863,70.19999694824219,59.7096061706543,0.0,0.0,0.0
159,0.001404,1.5772,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,10.628734588623047,12.500445365905762,-10.628734588623047,9.601052284240723,0,0,0,0,0,0,10000.001953125,50000.0,40426.2421875,0.0,0.0,0.0,10.300000190734863,70.19999694824219,60.153343200683594,0.0,0.0,0.0
160,0.001411,1.5721,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,17.01584815979004,19.057687759399414,-13.750688552856445,17.01584815979004,0,0,0,0,0,0,10000.001953125,50000.0,40364.8203125,0.0,0.0,0.0,10.300000190734863,70.19999694824219,60.025238037109375,0.0,0.0,0.0
161,0.001433,1.5682,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,12.178833961486816,13.830672264099121,-12.178833961486816,10.41479206085205,0,0,0,0,0,0,10000.001953125,50000.0,40200.0234375,0.0,0.0,0.0,10.300000190734863,70.19999694824219,59.56924057006836,0.0,0.0,0.0
162,0.001496,1.5870,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,11.283597946166992,12.2484712600708,-9.805126190185547,11.283597946166992,0,0,0,0,0,0,10000.001953125,50000.0,40526.515625,0.0,0.0,0.0,10.300000190734863,70.19999694824219,60.626922607421875,0.0,0.0,0.0
163,0.001402,1.5750,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,10.868315696716309,12.269413948059082,-9.489295959472656,10.868315696716309,0,0,0,0,0,0,10000.001953125,50000.0,40200.1015625,0.0,0.0,0.0,10.300000190734863,70.19999694824219,59.81324005126953,0.0,0.0,0.0
164,0.001532,1.5965,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,20.6524600982666,26.745784759521484,-10.17042350769043,20.6524600982666,0,0,0,0,0,0,10000.001953125,50000.0,40456.8984375,0.0,0.0,0.0,10.300000190734863,70.19999694824219,60.70573425292969,0.0,0.0,0.0
165,0.001407,1.5802,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,12.421839714050293,13.978997230529785,-12.421839714050293,10.412384986877441,0,0,0,0,0,0,10000.001953125,50000.0,40384.90234375,0.0,0.0,0.0,10.300000190734863,70.19999694824219,60.18407440185547,0.0,0.0,0.0
